tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt6133466,movie,The First Purge,The First Purge,0,2018,\N,97,"Action,Horror,Sci-Fi",5.2,74720
tt6111574,movie,The Woman in the Window,The Woman in the Window,0,2021,\N,100,"Crime,Drama,Mystery",5.7,86070
tt6105098,movie,The Lion King,The Lion King,0,2019,\N,118,"Adventure,Animation,Drama",6.8,279396
tt6054758,movie,Kirik Party,Kirik Party,0,2016,\N,159,"Comedy,Drama,Romance",8.2,7559
tt6053438,movie,First Reformed,First Reformed,0,2017,\N,113,"Drama,Mystery,Thriller",7.1,64458
tt6048922,movie,Greyhound,Greyhound,0,2020,\N,91,"Drama,History,War",7,121932
tt6019206,movie,Kill Bill: The Whole Bloody Affair,Kill Bill: The Whole Bloody Affair,0,2006,\N,247,"Action,Crime,Thriller",8.7,18167
tt5988370,movie,Reis,Reis,0,2017,\N,108,"Biography,Drama",1,74233
tt5968394,movie,Captive State,Captive State,0,2019,\N,109,"Action,Horror,Sci-Fi",6,59373
tt5963218,movie,Aloko Udapadi,Aloko Udapadi,0,2017,\N,113,"Drama,History",8.3,6916
tt5959980,movie,Vada Chennai,Vada Chennai,0,2018,\N,164,"Action,Crime,Drama",8.4,21008
tt5932728,movie,The Professor and the Madman,The Professor and the Madman,0,2019,\N,124,"Biography,Drama,History",7.2,52703
tt5886046,movie,Escape Room,Escape Room,0,2019,\N,99,"Action,Adventure,Horror",6.4,149534
tt5884796,movie,Plane,Plane,0,2023,\N,107,"Action,Adventure,Thriller",6.5,88735
tt5884052,movie,Pokémon: Detective Pikachu,Pokémon: Detective Pikachu,0,2019,\N,104,"Adventure,Comedy,Family",6.5,189289
tt5867800,movie,Aruvi,Aruvi,0,2016,\N,130,Drama,8.3,14705
tt5865326,movie,The Laundromat,The Laundromat,0,2019,\N,96,"Comedy,Crime,Drama",6.3,55949
tt5848272,movie,Ralph Breaks the Internet,Ralph Breaks the Internet,0,2018,\N,112,"Adventure,Animation,Comedy",7,192429
tt5834426,movie,Moonfall,Moonfall,0,2022,\N,130,"Action,Adventure,Sci-Fi",5.2,105500
tt5834262,movie,Hotel Artemis,Hotel Artemis,0,2018,\N,94,"Action,Crime,Drama",6.1,60312
tt5824826,movie,Pelli Choopulu,Pelli Choopulu,0,2016,\N,125,"Comedy,Drama,Romance",8.2,8775
tt5814534,movie,Spies in Disguise,Spies in Disguise,0,2019,\N,102,"Action,Adventure,Animation",6.8,59530
tt5813916,movie,The Mountain II,Dag II,0,2016,\N,135,"Action,Drama,War",8.2,111306
tt5783956,movie,When We First Met,When We First Met,0,2018,\N,97,"Comedy,Fantasy,Romance",6.4,55229
tt5776858,movie,Phantom Thread,Phantom Thread,0,2017,\N,130,"Drama,Romance",7.4,150440
tt5774060,movie,Underwater,Underwater,0,2020,\N,95,"Action,Horror,Sci-Fi",5.9,102240
tt5758778,movie,Skyscraper,Skyscraper,0,2018,\N,102,"Action,Adventure,Thriller",5.8,138964
tt5742374,movie,You Were Never Really Here,You Were Never Really Here,0,2017,\N,89,"Crime,Drama,Thriller",6.7,131042
tt5727208,movie,Uncut Gems,Uncut Gems,0,2019,\N,135,"Crime,Drama,Thriller",7.4,331527
tt5726616,movie,Call Me by Your Name,Call Me by Your Name,0,2017,\N,132,"Drama,Romance",7.8,334983
tt5719748,movie,Cold Pursuit,Cold Pursuit,0,2019,\N,119,"Action,Comedy,Crime",6.2,81296
tt5715874,movie,The Killing of a Sacred Deer,The Killing of a Sacred Deer,0,2017,\N,121,"Drama,Horror,Mystery",7,201536
tt5710514,movie,I Don't Feel at Home in This World Anymore,I Don't Feel at Home in This World Anymore,0,2017,\N,93,"Comedy,Crime,Drama",6.9,65598
tt5700672,movie,Train to Busan,Busanhaeng,0,2016,\N,118,"Action,Horror,Thriller",7.6,278872
tt5697572,movie,Cats,Cats,0,2019,\N,110,"Comedy,Drama,Family",2.8,57301
tt5691670,movie,Under the Silver Lake,Under the Silver Lake,0,2018,\N,139,"Crime,Drama,Mystery",6.5,55038
tt5688932,movie,Sorry to Bother You,Sorry to Bother You,0,2018,\N,112,"Comedy,Drama,Fantasy",6.9,90972
tt5657856,movie,Brawl in Cell Block 99,Brawl in Cell Block 99,0,2017,\N,132,"Crime,Drama,Thriller",7.1,79633
tt5657846,movie,Daddy's Home 2,Daddy's Home 2,0,2017,\N,100,Comedy,6,87396
tt5649144,movie,The Florida Project,The Florida Project,0,2017,\N,111,Drama,7.6,136245
tt5613484,movie,Mid90s,Mid90s,0,2018,\N,85,"Comedy,Drama",7.4,81890
tt5610554,movie,Tully,Tully,0,2018,\N,95,"Comedy,Drama,Mystery",6.9,64442
tt5606664,movie,Doctor Sleep,Doctor Sleep,0,2019,\N,152,"Drama,Fantasy,Horror",7.3,229621
tt5592248,movie,The Beguiled,The Beguiled,0,2017,\N,93,"Drama,History,Thriller",6.3,64347
tt5580390,movie,The Shape of Water,The Shape of Water,0,2017,\N,123,"Drama,Fantasy,Romance",7.3,457618
tt5580036,movie,"I, Tonya","I, Tonya",0,2017,\N,119,"Biography,Comedy,Drama",7.5,251196
tt5563334,movie,The Good Liar,The Good Liar,0,2019,\N,109,"Crime,Drama,Mystery",6.7,51037
tt5541240,movie,To the Bone,To the Bone,0,2017,\N,107,Drama,6.8,56630
tt5537002,movie,Killers of the Flower Moon,Killers of the Flower Moon,0,2023,\N,206,"Crime,Drama,History",7.6,275135
tt5536736,movie,The Meyerowitz Stories,The Meyerowitz Stories (New and Selected),0,2017,\N,112,"Comedy,Drama",6.9,55171
tt5535276,movie,Maestro,Maestro,0,2023,\N,129,"Biography,Drama,History",6.5,66360
tt5519340,movie,Bright,Bright,0,2017,\N,117,"Action,Fantasy,Thriller",6.3,205208
tt5510934,movie,The Unnamed,Oggatonama,0,2016,\N,100,Drama,9,5928
tt5503686,movie,Hustlers,Hustlers,0,2019,\N,110,"Comedy,Crime,Drama",6.3,109989
tt5500218,movie,Samaritan,Samaritan,0,2022,\N,102,"Action,Drama,Fantasy",5.7,58109
tt5478478,movie,Hostiles,Hostiles,0,2017,\N,134,"Drama,Western",7.2,100071
tt5463162,movie,Deadpool 2,Deadpool 2,0,2018,\N,119,"Action,Adventure,Comedy",7.6,702965
tt5462602,movie,The Big Sick,The Big Sick,0,2017,\N,120,"Comedy,Drama,Romance",7.5,146462
tt5461944,movie,Hotel Mumbai,Hotel Mumbai,0,2018,\N,123,"Action,Drama,History",7.6,74878
tt5460658,movie,Life and a Day,Abad va yek rooz,0,2016,\N,112,Drama,8.2,18365
tt5439796,movie,Logan Lucky,Logan Lucky,0,2017,\N,118,"Action,Comedy,Crime",7,169503
tt5433140,movie,Fast X,Fast X,0,2023,\N,141,"Action,Adventure,Crime",5.7,131342
tt5433138,movie,F9: The Fast Saga,F9,0,2021,\N,143,"Action,Crime,Thriller",5.2,169490
tt5431890,movie,Official Secrets,Official Secrets,0,2019,\N,112,"Biography,Crime,Drama",7.3,57343
tt5390504,movie,Detroit,Detroit,0,2017,\N,143,"Crime,Drama,History",7.3,57072
tt5363618,movie,Sound of Metal,Sound of Metal,0,2019,\N,120,"Drama,Music",7.7,157915
tt5362988,movie,Wind River,Wind River,0,2017,\N,107,"Crime,Drama,Mystery",7.7,293139
tt5323662,movie,A Silent Voice: The Movie,Koe no katachi,0,2016,\N,130,"Animation,Drama",8.1,115323
tt5312232,movie,Sairat,Sairat,0,2016,\N,174,"Drama,Romance",8.3,15266
tt5311546,movie,Natsamrat,Natsamrat,0,2016,\N,166,"Drama,Family",8.8,7504
tt5311514,movie,Your Name.,Kimi no na wa.,0,2016,\N,106,"Animation,Drama,Fantasy",8.4,347996
tt5308322,movie,Happy Death Day,Happy Death Day,0,2017,\N,96,"Comedy,Horror,Mystery",6.6,173430
tt5304992,movie,Set It Up,Set It Up,0,2018,\N,105,"Comedy,Romance",6.5,69664
tt5294550,movie,All the Money in the World,All the Money in the World,0,2017,\N,132,"Crime,Drama,History",6.8,93541
tt5247022,movie,Paterson,Paterson,0,2016,\N,118,"Comedy,Drama,Romance",7.3,91558
tt5246700,movie,How It Ends,How It Ends,0,2018,\N,113,"Action,Drama,Horror",5.1,60909
tt5220122,movie,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,0,2018,\N,97,"Adventure,Animation,Comedy",6.3,91131
tt5215952,movie,The Wailing,Gokseong,0,2016,\N,156,"Drama,Horror",7.4,89233
tt5186714,movie,The Salesman,Forooshande,0,2016,\N,124,"Drama,Thriller",7.7,66339
tt5177120,movie,The Ministry of Ungentlemanly Warfare,The Ministry of Ungentlemanly Warfare,0,2024,\N,122,"Action,Comedy,War",6.8,128650
tt5177088,movie,The Girl in the Spider's Web,The Girl in the Spider's Web,0,2018,\N,115,"Action,Adventure,Crime",6.1,53663
tt5168192,movie,"I, Daniel Blake","I, Daniel Blake",0,2016,\N,100,Drama,7.8,66414
tt5164432,movie,"Love, Simon","Love, Simon",0,2018,\N,110,"Comedy,Drama,Romance",7.5,129808
tt5164214,movie,Ocean's Eight,Ocean's Eight,0,2018,\N,110,"Action,Comedy,Crime",6.3,250139
tt5116302,movie,Togo,Togo,0,2019,\N,113,"Adventure,Biography,Drama",7.9,58395
tt5113044,movie,Minions: The Rise of Gru,Minions: The Rise of Gru,0,2022,\N,87,"Adventure,Animation,Comedy",6.5,96577
tt5113040,movie,The Secret Life of Pets 2,The Secret Life of Pets 2,0,2019,\N,86,"Adventure,Animation,Comedy",6.4,72940
tt5109784,movie,Mother!,Mother!,0,2017,\N,121,"Drama,Horror,Mystery",6.6,257704
tt5109280,movie,Raya and the Last Dragon,Raya and the Last Dragon,0,2021,\N,107,"Action,Adventure,Animation",7.3,178837
tt5108870,movie,Morbius,Morbius,0,2022,\N,104,"Action,Adventure,Horror",5.1,161534
tt5104604,movie,Isle of Dogs,Isle of Dogs,0,2018,\N,101,"Adventure,Animation,Comedy",7.8,197834
tt5095506,movie,Tight Dress,Dar Elbise,0,2016,\N,77,Drama,8.3,6538
tt5095030,movie,Ant-Man and the Wasp,Ant-Man and the Wasp,0,2018,\N,118,"Action,Adventure,Comedy",7,467281
tt5090568,movie,Transformers: Rise of the Beasts,Transformers: Rise of the Beasts,0,2023,\N,127,"Action,Adventure,Sci-Fi",6,118722
tt5083738,movie,The Favourite,The Favourite,0,2018,\N,119,"Biography,Comedy,Drama",7.5,245440
tt5074352,movie,Dangal,Dangal,0,2016,\N,161,"Action,Biography,Drama",8.3,222253
tt5052474,movie,Sicario: Day of the Soldado,Sicario: Day of the Soldado,0,2018,\N,122,"Action,Crime,Drama",7.1,176533
tt5034838,movie,Godzilla vs. Kong,Godzilla vs. Kong,0,2021,\N,113,"Action,Sci-Fi,Thriller",6.3,254380
tt5033998,movie,Charlie's Angels,Charlie's Angels,0,2019,\N,118,"Action,Adventure,Comedy",5,82221
tt5028340,movie,Mary Poppins Returns,Mary Poppins Returns,0,2018,\N,130,"Adventure,Comedy,Family",6.7,97545
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2017,\N,115,"Comedy,Crime,Drama",8.1,575634
tt5013056,movie,Dunkirk,Dunkirk,0,2017,\N,106,"Action,Drama,History",7.8,766028
tt5005684,movie,The New Classmate,Nil Battey Sannata,0,2015,\N,100,"Drama,Family",8.2,8336
tt4998632,movie,Ambulance,Ambulance,0,2022,\N,136,"Action,Crime,Drama",6.1,106601
tt4995790,movie,The Square,The Square,0,2017,\N,151,"Comedy,Drama",7.1,79923
tt4991384,movie,Visaaranai,Visaranai,0,2015,\N,117,"Crime,Drama,Thriller",8.4,12775
tt4987556,movie,Thani Oruvan,Thani Oruvan,0,2015,\N,160,"Action,Crime,Drama",8.4,22463
tt4983780,movie,Maanaadu,Maanaadu,0,2021,\N,147,"Action,Adventure,Sci-Fi",8.2,26162
tt4975722,movie,Moonlight,Moonlight,0,2016,\N,111,Drama,7.4,339723
tt4971344,movie,The Sisters Brothers,The Sisters Brothers,0,2018,\N,122,"Drama,Western",6.9,73063
tt4954522,movie,Raw,Grave,0,2016,\N,99,"Drama,Horror",6.9,92669
tt4928620,movie,Pathemari,Pathemari,0,2015,\N,118,Drama,8.3,5167
tt4925292,movie,Lady Bird,Lady Bird,0,2017,\N,94,"Comedy,Drama",7.4,347911
tt4919268,movie,Bad Boys: Ride or Die,Bad Boys: Ride or Die,0,2024,\N,115,"Action,Adventure,Comedy",6.5,95620
tt4916630,movie,Just Mercy,Just Mercy,0,2019,\N,137,"Biography,Crime,Drama",7.6,79226
tt4912910,movie,Mission: Impossible - Fallout,Mission: Impossible - Fallout,0,2018,\N,147,"Action,Adventure,Thriller",7.7,391446
tt4901306,movie,Perfect Strangers,Perfetti sconosciuti,0,2016,\N,96,"Comedy,Drama,Thriller",7.7,73953
tt4881806,movie,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,0,2018,\N,128,"Action,Adventure,Sci-Fi",6.1,356601
tt4877122,movie,The Emoji Movie,The Emoji Movie,0,2017,\N,86,"Adventure,Animation,Comedy",3.4,74625
tt4873118,movie,Guy Ritchie's the Covenant,The Covenant,0,2023,\N,123,"Action,Drama,Thriller",7.5,184394
tt4857264,movie,The Invisible Guest,Contratiempo,0,2016,\N,106,"Crime,Drama,Mystery",8,200391
tt4853102,movie,Batman: The Killing Joke,Batman: The Killing Joke,0,2016,\N,76,"Action,Animation,Crime",6.4,63207
tt4851630,movie,Maheshinte Prathikaaram,Maheshinte Prathikaaram,0,2016,\N,120,"Comedy,Drama",8.3,11022
tt4849438,movie,Baahubali 2: The Conclusion,Bãhubali 2: The Conclusion,0,2017,\N,167,"Action,Drama",8.2,121939
tt4846340,movie,Hidden Figures,Hidden Figures,0,2016,\N,127,"Biography,Drama,History",7.8,270219
tt4846232,movie,Good Time,Good Time,0,2017,\N,102,"Crime,Drama,Thriller",7.3,145869
tt4832640,movie,Sultan,Sultan,0,2016,\N,170,"Action,Drama,Romance",7.1,54340
tt4799050,movie,Rough Night,Rough Night,0,2017,\N,101,Comedy,5.2,57158
tt4781612,movie,Imperium,Imperium,0,2016,\N,109,"Crime,Drama,Mystery",6.5,51554
tt4779682,movie,The Meg,The Meg,0,2018,\N,113,"Action,Horror,Sci-Fi",5.7,215906
tt4777008,movie,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,0,2019,\N,119,"Adventure,Drama,Family",6.6,124239
tt4776998,movie,The Promise,The Promise,0,2016,\N,133,"Action,Adventure,Drama",6.1,179347
tt4769836,movie,The Do-Over,The Do-Over,0,2016,\N,108,"Action,Adventure,Comedy",5.7,53331
tt4765284,movie,Pitch Perfect 3,Pitch Perfect 3,0,2017,\N,93,"Comedy,Music",5.8,74235
tt4761112,movie,The Mauritanian,The Mauritanian,0,2021,\N,129,"Biography,Crime,Drama",7.5,66545
tt4758646,movie,War Machine,War Machine,0,2017,\N,122,"Comedy,Drama,War",6,51080
tt4731136,movie,A Cure for Wellness,A Cure for Wellness,0,2016,\N,146,"Drama,Fantasy,Horror",6.4,114025
tt4729430,movie,Klaus,Klaus,0,2019,\N,96,"Adventure,Animation,Comedy",8.2,210473
tt4701182,movie,Bumblebee,Bumblebee,0,2018,\N,114,"Action,Adventure,Sci-Fi",6.7,196870
tt4698684,movie,Hunt for the Wilderpeople,Hunt for the Wilderpeople,0,2016,\N,101,"Adventure,Comedy,Drama",7.8,146761
tt4695012,movie,It Comes at Night,It Comes at Night,0,2017,\N,91,"Drama,Horror,Mystery",6.1,107002
tt4686844,movie,The Death of Stalin,The Death of Stalin,0,2017,\N,107,"Comedy,Drama,History",7.3,118663
tt4682786,movie,Collateral Beauty,Collateral Beauty,0,2016,\N,97,"Drama,Romance",6.8,106982
tt4682266,movie,The New Mutants,The New Mutants,0,2020,\N,94,"Action,Horror,Mystery",5.3,95088
tt4680182,movie,Colossal,Colossal,0,2016,\N,109,"Comedy,Drama,Fantasy",6.2,71128
tt4679210,movie,Premam,Premam,0,2015,\N,156,"Comedy,Drama,Romance",8.3,25184
tt4651520,movie,Bad Moms,Bad Moms,0,2016,\N,100,Comedy,6.2,137671
tt4649466,movie,Kingsman: The Golden Circle,Kingsman: The Golden Circle,0,2017,\N,141,"Action,Adventure,Comedy",6.7,381463
tt4633694,movie,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,0,2018,\N,117,"Action,Adventure,Animation",8.4,717063
tt4633690,movie,Shot Caller,Shot Caller,0,2017,\N,121,"Crime,Drama,Thriller",7.3,106122
tt4630562,movie,The Fate of the Furious,The Fate of the Furious,0,2017,\N,136,"Action,Crime,Thriller",6.6,262009
tt4624424,movie,Storks,Storks,0,2016,\N,87,"Adventure,Animation,Comedy",6.8,69529
tt4622512,movie,Battle of the Sexes,Battle of the Sexes,0,2017,\N,121,"Biography,Comedy,Drama",6.7,61585
tt4614584,movie,Purple Hearts,Purple Hearts,0,2022,\N,122,"Drama,Music,Romance",6.7,60907
tt4595882,movie,Can You Ever Forgive Me?,Can You Ever Forgive Me?,0,2018,\N,106,"Biography,Comedy,Crime",7.1,57381
tt4595186,movie,Luckiest Girl Alive,Luckiest Girl Alive,0,2022,\N,113,"Drama,Mystery,Thriller",6.4,57988
tt4575576,movie,Christopher Robin,Christopher Robin,0,2018,\N,104,"Adventure,Comedy,Drama",7.2,87261
tt4572514,movie,Patriots Day,Patriots Day,0,2016,\N,133,"Action,Crime,Drama",7.3,117125
tt4566758,movie,Mulan,Mulan,0,2020,\N,115,"Action,Adventure,Drama",5.8,162713
tt4560436,movie,Mile 22,Mile 22,0,2018,\N,94,"Action,Thriller",6.1,89441
tt4555426,movie,Darkest Hour,Darkest Hour,0,2017,\N,125,"Biography,Drama,History",7.4,228673
tt4550098,movie,Nocturnal Animals,Nocturnal Animals,0,2016,\N,116,"Drama,Thriller",7.4,325778
tt4547056,movie,The Girl with All the Gifts,The Girl with All the Gifts,0,2016,\N,111,"Action,Adventure,Drama",6.6,66199
tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,Drama,7.5,85420
tt4532826,movie,Robin Hood,Robin Hood,0,2018,\N,116,"Action,Adventure,Drama",5.3,82708
tt4530422,movie,Overlord,Overlord,0,2018,\N,110,"Action,Horror,Sci-Fi",6.6,110118
tt4520988,movie,Frozen II,Frozen II,0,2019,\N,103,"Adventure,Animation,Comedy",6.8,204781
tt4513678,movie,Ghostbusters: Afterlife,Ghostbusters: Afterlife,0,2021,\N,124,"Adventure,Comedy,Fantasy",7,231276
tt4513674,movie,Café Society,Café Society,0,2016,\N,96,"Comedy,Drama,Romance",6.6,82844
tt4501244,movie,Why Him?,Why Him?,0,2016,\N,111,Comedy,6.2,129769
tt4500922,movie,Maze Runner: The Death Cure,Maze Runner: The Death Cure,0,2018,\N,143,"Action,Adventure,Sci-Fi",6.3,174856
tt4495098,movie,Gran Turismo,Gran Turismo,0,2023,\N,134,"Action,Adventure,Drama",7.1,117138
tt4481414,movie,Gifted,Gifted,0,2017,\N,101,Drama,7.6,147730
tt4477536,movie,Fifty Shades Freed,Fifty Shades Freed,0,2018,\N,105,"Drama,Mystery,Romance",4.5,77807
tt4468740,movie,Paddington 2,Paddington 2,0,2017,\N,103,"Adventure,Comedy,Family",7.8,102706
tt4465564,movie,Fifty Shades Darker,Fifty Shades Darker,0,2017,\N,118,"Drama,Mystery,Romance",4.6,115696
tt4463894,movie,Shaft,Shaft,0,2019,\N,111,"Action,Comedy,Crime",6.4,60278
tt4438848,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0,2016,\N,92,Comedy,5.7,133382
tt4430212,movie,Drishyam,Drishyam,0,2015,\N,163,"Crime,Drama,Mystery",8.2,99768
tt4429128,movie,Papanasam,Papanasam,0,2015,\N,179,"Crime,Drama,Mystery",8.4,8927
tt4425200,movie,John Wick: Chapter 2,John Wick: Chapter 2,0,2017,\N,122,"Action,Crime,Thriller",7.4,533949
tt4387040,movie,Airlift,Airlift,0,2016,\N,130,"Drama,History",7.9,59574
tt4364194,movie,The Peanut Butter Falcon,The Peanut Butter Falcon,0,2019,\N,97,"Adventure,Comedy,Drama",7.6,112175
tt4361050,movie,Ouija: Origin of Evil,Ouija: Origin of Evil,0,2016,\N,99,"Drama,Horror,Mystery",6.2,78345
tt4332232,movie,Fractured,Fractured,0,2019,\N,99,"Drama,Mystery,Thriller",6.5,101441
tt4302938,movie,Kubo and the Two Strings,Kubo and the Two Strings,0,2016,\N,101,"Action,Adventure,Animation",7.7,141914
tt4287320,movie,The Circle,The Circle,0,2017,\N,110,"Drama,Mystery,Sci-Fi",5.4,102815
tt4276820,movie,The Founder,The Founder,0,2016,\N,115,"Biography,Drama",7.2,189026
tt4273800,movie,The Good Nurse,The Good Nurse,0,2022,\N,121,"Biography,Crime,Drama",6.8,84525
tt4263482,movie,The Witch,The VVitch: A New-England Folktale,0,2015,\N,92,"Drama,Fantasy,Horror",7,326960
tt4244998,movie,Alpha,Alpha,0,2018,\N,96,"Adventure,Drama",6.6,68226
tt4244994,movie,The Last Duel,The Last Duel,0,2021,\N,152,"Drama,History,Thriller",7.3,192236
tt4226388,movie,Victoria,Victoria,0,2015,\N,138,"Crime,Drama,Romance",7.6,64856
tt4225622,movie,The Babysitter,The Babysitter,0,2017,\N,85,"Comedy,Horror",6.4,114052
tt4218572,movie,Widows,Widows,0,2018,\N,129,"Crime,Drama,Thriller",6.8,106340
tt4209788,movie,Molly's Game,Molly's Game,0,2017,\N,140,"Biography,Crime,Drama",7.4,195326
tt4196776,movie,Jason Bourne,Jason Bourne,0,2016,\N,123,"Action,Thriller",6.6,248745
tt4190530,movie,Anthropoid,Anthropoid,0,2016,\N,120,"Action,Drama,History",7.2,56384
tt4178092,movie,The Gift,The Gift,0,2015,\N,108,"Drama,Mystery,Thriller",7,178359
tt4176826,movie,Look Who's Back,Er ist wieder da,0,2015,\N,116,"Comedy,Drama,Fantasy",7,51630
tt4172430,movie,13 Hours: The Secret Soldiers of Benghazi,13 Hours: The Secret Soldiers of Benghazi,0,2016,\N,144,"Action,Drama,History",7.3,169337
tt4169250,movie,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,0,2016,\N,184,"Biography,Drama,Sport",8,71074
tt4158096,movie,Free Fire,Free Fire,0,2016,\N,91,"Action,Comedy,Crime",6.3,51922
tt4154796,movie,Avengers: Endgame,Avengers: Endgame,0,2019,\N,181,"Action,Adventure,Sci-Fi",8.4,1333983
tt4154756,movie,Avengers: Infinity War,Avengers: Infinity War,0,2018,\N,149,"Action,Adventure,Sci-Fi",8.4,1267743
tt4154664,movie,Captain Marvel,Captain Marvel,0,2019,\N,123,"Action,Adventure,Sci-Fi",6.8,630957
tt4139928,movie,The Legend of Maula Jatt,The Legend of Maula Jatt,0,2022,\N,153,"Action,Drama,Fantasy",8.6,11126
tt4139588,movie,Polar,Polar,0,2019,\N,118,"Action,Crime,Thriller",6.3,102317
tt4139124,movie,Keanu,Keanu,0,2016,\N,100,"Action,Comedy,Crime",6.2,53455
tt4136084,movie,Florence Foster Jenkins,Florence Foster Jenkins,0,2016,\N,111,"Biography,Comedy,Drama",6.8,60795
tt4126476,movie,After,After,0,2019,\N,105,"Drama,Romance",5.3,70325
tt4116284,movie,The Lego Batman Movie,The Lego Batman Movie,0,2017,\N,104,"Action,Adventure,Animation",7.3,180293
tt4094724,movie,The Purge: Election Year,The Purge: Election Year,0,2016,\N,108,"Action,Horror,Sci-Fi",6,114377
tt4080728,movie,A Man Called Ove,En man som heter Ove,0,2015,\N,116,"Comedy,Drama,Romance",7.7,71346
tt4052882,movie,The Shallows,The Shallows,0,2016,\N,86,"Drama,Horror,Thriller",6.3,148385
tt4048272,movie,Toni Erdmann,Toni Erdmann,0,2016,\N,162,"Comedy,Drama",7.3,53186
tt4046784,movie,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,0,2015,\N,131,"Action,Adventure,Sci-Fi",6.3,289090
tt4034354,movie,Swiss Army Man,Swiss Army Man,0,2016,\N,97,"Comedy,Drama,Fantasy",6.9,136737
tt4034228,movie,Manchester by the Sea,Manchester by the Sea,0,2016,\N,137,Drama,7.8,328339
tt4016934,movie,The Handmaiden,Ah-ga-ssi,0,2016,\N,145,"Drama,Romance,Thriller",8.1,184716
tt4005402,movie,Colonia,Colonia,0,2015,\N,110,"Biography,Drama,History",7,58309
tt4003440,movie,The House That Jack Built,The House That Jack Built,0,2018,\N,152,"Crime,Drama,Horror",6.8,98146
